"cti".1	"mp.name"
94412.1	"STREPSILS SUIKERVRIJE AARDBEI"
94552.1	"ZYLORIC 300 MG"
94586.1	"DEPO-MEDROL+LIDOCAINE"
94692.1	"DEPO-MEDROL + LIDOCAINE"
94857.1	"LANITOP 0
94866.1	"NOLVADEX - 10"
95015.1	"IMURAN 50 MG"
88812.1	"NEUROFAL"
88821.1	"THE RUMAFAL"
88837.1	"PURGOFAL"
88846.1	"BILEFAL"
88855.1	"THE SANIFAL"
88864.1	"THE HEMOROFAL"
88873.1	"CORDIFAL"
88882.1	"ENTEROFAL"
88891.1	"THE STOMIFAL"
88907.1	"RENIFAL"
88977.1	"SORBITOL DELALANDE 5 G"
89135.1	"DICYNONE"
89144.1	"DICYNONE"
89162.1	"PRIADEL 400 MG"
89381.1	"CARBOLACTANOSE"
89582.1	"CHLOROPOTASSURIL"
89966.1	"FURACINE SOLUBLE DRESSING 2MG/G"
89975.1	"CANESTENE CLOTRIMAZOLE 1 %"
89993.1	"CANESTENE DERM CLOTRIMAZOLE"
90343.1	"DELPHI"
90404.1	"BURINEX 1 MG"
90596.1	"D-CURE"
90605.1	"D-CURE"
90632.1	"RIVOTRIL 2MG"
90641.1	"RIVOTRIL"
90666.1	"RIVOTRIL 0
90894.1	"VACCIN ANTITUBERCULEUX BCG-SP"
91077.1	"CANESTENE GYN CLOTRIMAZOLE(EX CANESTENE"
91086.1	"FML LIQUIFILM 1MG/ML"
91122.1	"DALACIN C"
91217.1	"STEDIRIL 30  0
91235.1	"MICROGYNON 30"
91244.1	"MICROGYNON 50"
91357.1	"PERDOLAN BABY'S 100 MG"
91366.1	"PERDOLAN KLEUTERS 200 MG"
91375.1	"PERDOLAN KINDEREN 350 MG"
91497.1	"LASIX  500 MG"
91506.1	"LASIX 250 MG/25ML"
91646.1	"INSTILLAGEL 11 ML"
91655.1	"INSTILLAGEL 6 ML"
91725.1	"FLUDEX"
91734.1	"LANVIS 40 MG"
91883.1	"DERMOVATE"
91892.1	"DERMOVATE"
91901.1	"FASIGYN 500 MG"
91996.1	"FENTANYL - JANSSEN"
92145.1	"MAXITROL"
92206.1	"DALACIN C PRO INJ. 900 MG"
92215.1	"DALACIN C PRO INJ. 600 MG"
92224.1	"DALACIN C PRO INJ. 300 MG"
95076.1	"NATRIUMCHLORIDE 0
95085.1	"GLUCOSE 5 % KABIPAC"
95207.1	"DIPHANTOINE 250 I.V."
95304.1	"OBRACIN  40 MG/ML"
95347.1	"ERYTHROFORTE 500"
95356.1	"ERYTHROFORTE 1000"
95706.1	"MINIRIN EX MINRIN"
95785.1	"STEROP-CALCIUM 10 %"
95803.1	"KALI - STEROP  746 MG/10 ML"
95812.1	"NATRIBIC 84 MG/ML"
95916.1	"VOLTAREN 25"
95995.1	"ROFENID"
96031.1	"TIAPRIDAL"
102383.1	"ACUPAN"
103284.1	"AQUA STEROP FLEXO 10 ML"
103311.1	"AQUA STEROP 50 ML"
103722.1	"CHLORAMPHENICOL 0
103844.1	"PHENYLEPHRINE 15%"
103914.1	"SUPP.GLYCERINE BEBES"
112481.1	"URSOCHOL 50 MG"
112497.1	"URSOCHOL 150 MG"
112515.1	"TEMGESIC 0
112603.1	"EUMOVATE (EX MOLIVATE)"
112612.1	"EUMOVATE (EX MOLIVATE)"
112743.1	"ZADITEN"
112786.1	"CANESTENE GYN CLOTRIMAZOLE"
112822.1	"INDERAL RETARD 160 MG"
96047.1	"TIAPRIDAL"
96083.1	"SUPRATEX SUPERFINE (EX DUREX SUPERFINE)"
96153.1	"QUESTRAN"
96476.1	"CYCLOCUR"
96537.1	"POLYDEXA"
96546.1	"NORTUSSINE ADULTES"
96625.1	"DUREX CONDOOM SILVER"
96634.1	"DUREX CONDOOM CORAL"
96652.1	"DUREX CONDOOM FETHERLITE"
96677.1	"DUREX CONDOOM GOSSAMER"
96817.1	"DUREX BENELUXE EX BENELUXE"
96862.1	"LUDIOMIL 50 MG"
96887.1	"LUDIOMIL 25 MG"
96905.1	"TELEBRIX 12 SODIUM"
96914.1	"DYTENZIDE"
96932.1	"EUSAPRIM 80MG/400MG/5ML"
98691.1	"PRAXILENE 100"
98777.1	"DEHYDROBENZPERIDOL 5MG/2ML"
98831.1	"KALI-STEROP 7
98917.1	"CAFEINE 250MG/ML (STEROP)"
98926.1	"FERRICURE 100MG/5ML"
99005.1	"IMODIUM 0.2MG/ML"
99032.1	"PENI-ORAL 1.000.000 UI OU 625 MG"
99066.1	"PHYSIO-STEROP 100 ML"
99093.1	"PHENOBARBITAL NATRIUM 40MG/ML (STEROP)"
99294.1	"PROGESTOGEL 1%"
99346.1	"AQUA STEROP 100 ML"
99486.1	"PROCAINE CHLORHYDRATE 2%"
99565.1	"FLUANXOL DEPOT 100MG/ML"
99574.1	"MINIPRESS 1 MG"
99583.1	"MINIPRESS 5 MG"
99592.1	"MINIPRESS 2 MG"
99626.1	"PHYSIO-STEROP"
99687.1	"GLUCOSE 5% + NACL 0
99705.1	"NATRIUMCHLORIDE 0
99775.1	"LEDERTREXATE  FORTE 50 MG/2ML"
99906.1	"STATROL"
100037.1	"PEVARYL"
100082.1	"GLUCOSE 10 % (BRAUN)"
100091.1	"GLUCOSE 5% ISOTONIQUE  (BRAUN)"
100107.1	"GLUCOSE 5% (C.C.P ) ISOTONIC"
100116.1	"GLUCOSE 5% ISOTONIC"
100125.1	"GLUCOSE 10% (BRAUN)"
100177.1	"KALIPHOS"
100344.1	"NATRIUMBICARBONAAT 1
100913.1	"FLUORESCEINE NATRIUM 1G (STEROP)"
111745.1	"BROMHYDRATE DE SCOPOLAMINE 0.25 MG"
111797.1	"THIOSULFATE SODIQUE (STEROP)"
111815.1	"PHYSIO-STEROP 10 ML"
111851.1	"GLURENORM 30 MG"
111955.1	"CLAMOXYL    500 MG"
112217.1	"BROMHYDRATE DE SCOPOLAMINE 0
112865.1	"HYDROXOCOBALAMINE ACETAS"
112892.1	"GYNO-DAKTARIN 400 MG"
112935.1	"VAMIN  GLUCOSE 500 ML"
113005.1	"LYSANXIA 10"
113136.1	"SECTRAL GE"
113145.1	"SECTRAL 400 MG"
113172.1	"ZINACEF 1500 MG PERFUSION"
113206.1	"VOLTAREN 75 MG/3 ML"
113251.1	"TICLID 250 MG"
113373.1	"TELEBRIX HYSTERO"
113443.1	"HEXABRIX 320"
113671.1	"CANESTENE DERM CLOTRIMAZOLE"
113793.1	"TESTOCAPS 40MG"
113897.1	"CORVATON 2 MG"
114177.1	"PROTEINSTERIL HEPA 8%"
114353.1	"REGULAX"
100931.1	"CODEINE"
101324.1	"VERMOX 20 MG/ML"
101473.1	"PENICILLINE 5.000.000 UI"
101491.1	"PENICILLINE 2.000.000 UI"
101516.1	"PENICILLINE 1.000.000 UI"
102313.1	"FERRICURE 150MG"
103923.1	"SUPP.GLYCERINE BEBES"
103932.1	"SUPP.GLYCERINE ENFANTS"
103941.1	"SUPP.GLYCERINE ENFANTS"
103966.1	"SUPP.GLYCERINE ADULTES"
103975.1	"SUPP.GLYCERINE ADULTES"
104605.1	"OPLOSSING VOOR ALLERGENEN"
104736.1	"CLOPIXOL DEPOT 20% (O.N. SORDINOL DEPOT)"
104772.1	"COLESTID  5G"
104876.1	"BRUFFEN 400"
104964.1	"PROTHIADEN 25 MG"
104973.1	"CORSODYL"
105287.1	"TENORMIN MITIS 50
105296.1	"TENORMIN"
105366.1	"MOBILAT"
105926.1	"NOSCA-MEREPRINE EX SEDATRIX"
105953.1	"ALPHACAINE S-P EX ULTRACAINE DSFORTE"
105962.1	"ALPHACAINE N (EX ULTRACAINE DS)"
106093.1	"PARLODEL"
106102.1	"DIXARIT"
106154.1	"SELOKEN 100 MG"
106163.1	"NERISONA 1MG/G"
106172.1	"NERISONA 1MG/G"
106181.1	"NERISONA 1MG/G"
106267.1	"KEFZOL 1G + LIDOCAINE"
106276.1	"KEFZOL 2G"
106434.1	"LOPRESOR 100 MG"
106443.1	"DIPROSONE 0
106574.1	"OXYESERINE SALICYLATE 1% (THERAPEUTICA)"
106757.1	"TEMESTA"
106802.1	"CORSODYL"
107116.1	"AMUKIN 500 MG / 2 ML"
107125.1	"AMUKIN 100 MG / 2 ML"
107283.1	"LERIVON 10 MG"
108087.1	"DAKTARIN"
108096.1	"DAKTARIN"
108184.1	"VAXIGRIP"
108281.1	"GLUCOSE 5 % BAXTER"
108297.1	"CHLORURE SODIQUE 0
108446.1	"DOPRAM 20 MG/ML"
108516.1	"DURACEF 500 MG/5ML"
108577.1	"DURACEF 250/5ML"
108692.1	"DURACEF 500 MG"
108771.1	"GYNO-DAKTARIN 200 MG"
108866.1	"ASPIRINE 500 BRUIS 500 MG"
108972.1	"VISKEN"
109024.1	"ALDACTONE 100 MG"
109085.1	"ALLOPURINOL MYLAN 100MG"
109137.1	"HYPNOMIDATE 2 MG/ML"
109261.1	"VOLTAREN 100"
109295.1	"EUSAPRIM FORTE 160MG/800MG"
109304.1	"BACTRIM FORTE"
109322.1	"MIDRO"
109417.1	"CLAMOXYL IV/IM 1G"
109514.1	"GLUCOSE 20 %"
109523.1	"GLUCOSE 30%"
109742.1	"TARDYFERON"
109821.1	"SIBELIUM   10 MG"
109855.1	"EUTHYROX  100MICROGRAM"
109907.1	"CALMDAY 10MG"
109925.1	"CALMDAY 5MG"
109961.1	"HALDOL 20 MG"
109986.1	"MOTILIUM 10 MG"
110013.1	"MOTILIUM 1 MG/ML PEDIATRIE"
110031.1	"MOTILIUM 60 MG"
110047.1	"MOTILIUM 30 MG"
110056.1	"MOTILIUM 10 MG"
110065.1	"HALDOL 10 MG/ML"
110126.1	"MINI-BAG CHLORURE SODIQUE 0
110503.1	"LOMUDAL SOLUTION  EX NEBUCROM"
110616.1	"AMICLA (EX CODERM)"
110634.1	"CORDARONE 150MG/3ML"
110756.1	"ADRIBLASTINA  50"
110783.1	"SOTALEX 160 MG"
110792.1	"DIPROPHOS DS"
110801.1	"DIPROPHOS DS"
110817.1	"DIPROPHOS"
110826.1	"DIPROPHOS"
110862.1	"ESTRACYT 140 MG"
110871.1	"ESTRACYT 140 MG"
110905.1	"DEPAKINE ENTERIC 150 MG"
110923.1	"DEPAKINE 300 MG/5 ML"
110932.1	"DEPAKINE ENTERIC 500 MG"
110966.1	"NATRICLO 585 MG/10 ML (STEROP)(EX NACL)"
111027.1	"OVYSMEN"
111045.1	"TRANDATE 200 MG"
111054.1	"TRANDATE 100 MG"
111124.1	"DEDROGYL"
111246.1	"MOBILISIN"
111255.1	"PEVISONE"
111282.1	"PROSTIN E2 0
111343.1	"OPTICROM 2%"
111431.1	"SUFENTA 0
111447.1	"SUFENTA 0
111456.1	"SUFENTA FORTE 50 MCG/ML"
111535.1	"DYNATRA 200 (200 MG/5 ML)"
111544.1	"OESTROGEL 0.06%"
114362.1	"SOLU-MEDROL"
114572.1	"DIANE-35"
114581.1	"INTRALIPID 20 %"
114606.1	"INTRALIPID I.V. 20%"
114782.1	"SPIRONOLACTONE MYLAN 100 MG"
114791.1	"SPIRONOLACTONE MYLAN 25 MG"
114843.1	"TRANDATE"
114922.1	"LAXAVIT 250 MG/14
115035.1	"THEOLAIR LONG ACTING 250 MG"
115166.1	"CEDOCARD 20 MG"
115236.1	"DERMOVATE"
115245.1	"HEXABRIX 320"
115254.1	"HEXABRIX 320"
115297.1	"FLUCON"
115324.1	"DANTRIUM I.V"
115367.1	"LASIX  30 MG PROLONGATUM"
115412.1	"FENTANYL JANSSEN"
115464.1	"SLOW LOPRESOR 200 MG DIVITABS"
115482.1	"SIROXYL 250 MG/ 5 ML"
115586.1	"CONVULEX 300 MG"
115613.1	"VISKALDIX"
115674.1	"GAVISCON SUSPENSIE VOOR ORAAL GEBRUIK"
115726.1	"FELDENE"
115735.1	"FELDENE"
118517.1	"VALTRAN (O.N.:VALORON A)"
118535.1	"LYSOTOSSIL(EX NOTOXIL ET EX NOVOTOSSIL"
118596.1	"ISO-BETADINE  GEL 10%"
118641.1	"DOLPRONE 500 (O.N.: DOLIPRANE)"
118736.1	"ISOPTO-CARPINE 3%"
118867.1	"LYSOTOSSIL(EX NOTOXIL ET EX NOVOTOSSIL)"
128782.1	"DUOFILM"
128791.1	"PERSANTINE 50 MG/10 ML"
128807.1	"RHINOSPRAY 1.18MG/ML"
128825.1	"CLOPIXOL"
128834.1	"CLOPIXOL"
128843.1	"CLOPIXOL"
128852.1	"CLOPIXOL"
115753.1	"TENORETIC- 100/25- 100MG/25MG"
115787.1	"AMINOVENOS PAD 10 %"
115857.1	"PROTHIADEN 75 MG"
116006.1	"URISPAS 200 MG"
116042.1	"IMPROMEN (EX AZUREN)"
116207.1	"WATER VOOR INJECTIES  B. BRAUN."
116216.1	"WATER VOOR INJECTIES  B.BRAUN"
116225.1	"WATER VOOR INJECTIES B. BRAUN."
116234.1	"THEO-2"
116383.1	"CLAFORAN 1000 MG"
116392.1	"CLAFORAN 2000 MG"
116505.1	"HARMANN B.BRAUN"
116636.1	"URFADYN PL"
116663.1	"ELDISINE 5 MG/2 ML"
116751.1	"DIPROPHOS"
116776.1	"HALDOL DECANOAS 150 MG/3 ML"
116785.1	"HALDOL DECANOAS 50 MG/ML"
116837.1	"APRANAX"
116873.1	"URSOFALK 250 MG"
116907.1	"TRINORDIOL"
117092.1	"TRIGYNON"
117101.1	"ZADITEN"
117135.1	"CEDOCARD IV 10MG-10ML"
117214.1	"GARASONE"
117293.1	"GLUCOSE 10% B.BRAUN"
117302.1	"GLUCOSE 50% B.BRAUN"
117311.1	"GLUCOSE 30 % B.BRAUN"
117327.1	"MEPHENON"
117363.1	"STOFILAN (EX TRIDERGOT) 1MG/ML"
117372.1	"STOFILAN (EX   TRIDERGOT) 1
117397.1	"GLUCOSE 20% B.BRAUN."
117433.1	"VEPESID 100 MG"
117451.1	"HOLOXAN 1G"
117485.1	"HOLOXAN 500MG"
117494.1	"SEKIN 3
117503.1	"SEKIN 10MG"
117521.1	"FLAGYL 500 MG"
117591.1	"MARVELON"
117643.1	"MANN POUDRES (EX POUDRES MANN NC)"
117652.1	"ALGOSTASE EX GELULES MANN"
117661.1	"LORAMET 1 MG"
117835.1	"HARTMANN B.BRAUN"
117923.1	"UTROGESTAN 100 MG"
117957.1	"HEXABRIX  320"
118045.1	"HIBIDIL"
118097.1	"VACCIN RABIQUE INACTIVE MERIEUX HDCV"
118167.1	"NEO-LIDOCATON FORTE 3%"
118316.1	"NOCTAMID"
118422.1	"DIPROSALIC"
118456.1	"1-ALPHA LEO CAPSULES 0
118501.1	"THEOLAIR LONG ACTING 350 MG"
118937.1	"VICKS SINEX"
118991.1	"MINI-PLASCO GLUCOSE 5 % B.BRAUN"
119016.1	"MINI PLASCO NACL 0.9 %"
119025.1	"MINI PLASCO NACL 0.9 %"
119086.1	"LERIVON 30 MG"
119113.1	"CHLORURE DE SODIUM 0
119201.1	"MINI PLASCO AQUA AD INIECTABILIA B.BRAUN"
119217.1	"MINI PLASCO AQUA AD INIECTABILIA B.BRAUN"
119226.1	"BISOLVON"
119305.1	"PARLODEL 10 MG"
119314.1	"RIFADINE  600 MG"
119332.1	"FORENE (OLD NAME FORANE)"
119375.1	"RENNIE COOL MINT 680 MG / 80 MG"
119402.1	"DIPIDOLOR"
119463.1	"ZOVIRAX 30MG/G"
119594.1	"FLUROBLASTINE"
119612.1	"WATER VOOR INJECTIES B. BRAUN."
119621.1	"WATER VOOR INJECTIES B. BRAUN."
119637.1	"WATER VOOR INJECTIES B. BRAUN"
119646.1	"FLAPULLE AQUA AD INIECTABILIA B.BRAUN."
119761.1	"PROPINE 0
119822.1	"AMSIDINE"
119926.1	"PARA SPRAY"
119971.1	"MUTAGRIP S PASTEUR"
120041.1	"TRANXENE 50 MG"
120057.1	"ACNEPLUS"
120337.1	"SPIRONOLACTONE HCTZ MYLAN 25 MG/25 MG"
120617.1	"ASPEGIC 100"
120626.1	"DIPYRIDAMOLE EG 75 MG"
120705.1	"UROMITEXAN 400 MG"
120766.1	"ASPEGIC 1000"
120784.1	"FLAPULLE NACL 0
120872.1	"TILDIEM 60 MG"
120906.1	"SELOKEN 5 MG / 5 ML"
120924.1	"GLUCOSE 50% B.BRAUN."
120933.1	"XANAX"
125912.1	"BENZAC 10% GEL"
125973.1	"MAALOX ANTACID FORTE 900MG/600MG PER10ML"
125991.1	"PHARMALGEN BEE
126016.1	"PHARMALGEN WASP
126061.1	"TAMBOCOR 100 MG"
126077.1	"TAMBOCOR"
120967.1	"LYSANXIA  20"
120976.1	"GLUCOSE 20% B.BRAUN."
120994.1	"XANAX"
121012.1	"SYNTARIS"
121037.1	"ELMEX MEDICAL GEL"
121046.1	"DIPROSALIC"
121116.1	"VOLTAREN 50"
121125.1	"VANCOCIN 500(EX VANCOCIN CP)"
121143.1	"VENTOLIN I.M.-S.C."
121195.1	"VENTOLIN POUR PERFUSION I.V."
121204.1	"NATRIUMCHLORIDE 0.9 %"
121371.1	"NORCURON 4 MG"
121432.1	"ZANTAC"
121545.1	"TRAVOGEN"
121572.1	"THEO-2"
121807.1	"PANGEL 50MG/G"
121816.1	"PANGEL 100MG/G"
121956.1	"RAPIFEN 0
121965.1	"RAPIFEN 0
122071.1	"VOLTAREN RETARD 100"
122123.1	"DIPROLENE O.V."
122175.1	"HYDERGINE"
122193.1	"GLUCOSE 5% B.BRAUN"
122202.1	"BETAHISTINE EG 6 MG"
122297.1	"GLUCOSE 5% + HARTMANN B.BRAUN"
122315.1	"ANDRACTIM"
122385.1	"NOLVADEX-D 20"
122403.1	"ISOPTO FENICOL 0
122421.1	"LORAZEPAM EG 2
122437.1	"LORAZEPAM EG 1 MG"
122622.1	"SERENASE  1
122631.1	"SERENASE 2
122717.1	"TEMGESIC SUBLINGUALIS 0
122753.1	"RHINOFEBRYL (EX RHINOFEBRAL)"
122787.1	"HALDOL DECANOAS 100 MG/ML"
122814.1	"LITICAN 12 MG/ML"
122823.1	"LITICAN 50 MG / 2 ML"
122832.1	"LITICAN 50 MG"
122857.1	"PRIODERM"
122936.1	"OMNIPAQUE 350 MG I/ML"
122945.1	"OMNIPAQUE 350 MGI/ML"
122954.1	"OMNIPAQUE 350 MG I/ML"
122963.1	"OMNIPAQUE 300 MG I/ML"
122972.1	"OMNIPAQUE 300 MG I/ML"
122981.1	"OMNIPAQUE 300 MG I/ML"
122997.1	"OMNIPAQUE 240 MG I/ML"
123006.1	"OMNIPAQUE 240 MG I/ML"
123033.1	"OMNIPAQUE 240 MG I/ML"
123051.1	"KERLONE 20 MG"
123076.1	"CONVULEX 500 MG"
123121.1	"SPIRONOLACTONE SANDOZ 100 MG G"
123225.1	"MINI-PLASCO K CL 7.45 %"
123322.1	"MITOMYCINE-C KYOWA"
123496.1	"CEDOCARD 10 MG"
123505.1	"NOCTAMID"
123557.1	"LORAMET 2 MG"
123697.1	"COLIFOAM"
123706.1	"ISOPRINOSINE 500MG"
123751.1	"ZOVIRAX-I.V.250MG"
123776.1	"DAFALGAN PEDIATRIQUE EX EFFERALGAN"
123837.1	"NORIT  200MG"
123855.1	"MYDRIACYL 1%"
123864.1	"MYDRIACYL 0
123873.1	"AACIFEMINE (OLD NAME OVESTIN)"
123882.1	"AACIFEMINE (OLD NAME OVESTIN)"
123943.1	"GLUCOSE 10% B.BRAUN"
123977.1	"HACDIL-S"
124031.1	"CANESTENE GYN CLOTRIMAZOLE"
124047.1	"CANESTENE DERM CLOTRIMAZOLE"
124232.1	"FEIBA 500 U EX FEIBA S-TIM 4"
124241.1	"FEIBA 1000 U EX S-TIM 4"
124257.1	"DALACIN TOPICAL 1%"
124284.1	"NICORETTE"
124406.1	"CEDUR 200MG"
124415.1	"PERSANTINE RETARD GE 150 MG"
124424.1	"PERSANTINE RETARD 200 MG"
124442.1	"ZOVIRAX 200 MG"
124494.1	"MEDROL PAK 4 MG"
124512.1	"DEPO-MEDROL 200MG/5ML"
124521.1	"DEPO-MEDROL 80MG/2ML"
124537.1	"DEPO-MEDROL 40MG/1ML"
124546.1	"SANDIMMUN"
124704.1	"DOLCIDIUM"
124792.1	"TIBERAL 500 MG"
124801.1	"PROSTIN VR"
124871.1	"PROVERA"
124932.1	"GLUCION 10%"
125045.1	"MINI-BAG CHLORURE SODIQUE 0
125054.1	"FLAGYL 500 MG/100 ML"
125081.1	"LYSOMUCIL 200"
125115.1	"TOBREX"
125176.1	"TOBREX"
125185.1	"RIDAURA 3MG TILTAB"
125334.1	"AUGMENTIN 500MG/125MG"
125404.1	"AUGMENTIN 125MG/31
125413.1	"AUGMENTIN 250 MG/62
125517.1	"CINNARIZINE EG 75 MG"
125526.1	"SPIRONOLACTONE EG 25 MG"
125535.1	"SPIRONOLACTONE EG 100 MG"
125666.1	"LOTRIDERM (O.N. CLOTRASONE)"
125675.1	"ISOPTINE 120 MG"
125727.1	"HEPARINE 2500 U.I./1000 ML + NACL 0
125894.1	"FLAMMACERIUM"
125903.1	"BENZAC 5% GEL"
126104.1	"DORMONOCT"
126113.1	"DORMONOCT 1 MG"
126244.1	"TENORETIC MITIS 50/12
126253.1	"MARCAINE 0
126287.1	"SEPTOPAL"
126445.1	"DOLCIDIUM GE"
126463.1	"ERYTHROFORTE 500"
126481.1	"VIBRATAB 100MG"
126585.1	"FLAPULLE B BRAUN KCL 7
126734.1	"ZINERYT 40MG/ML    12MG/ML"
126795.1	"ANGINOL"
126822.1	"LOGROTON DIVITABS"
126856.1	"FLAPULLE AQUA AD INIECTABILIA B.BRAUN"
126901.1	"MIACALCIC"
126987.1	"FLEMOXIN"
127005.1	"FLEMOXIN SOLUTAB 500 MG"
127242.1	"LEDERTREXATE  FORTE 500 MG/20ML"
127267.1	"SECTRAZIDE"
127285.1	"ZOVIRAX 50 MG/G"
127294.1	"AKTON (EX  OLCADIL-SEPAZON)"
127312.1	"GLAZIDIM 2000 MG PERFUSION"
127321.1	"GLAZIDIM 1000 MG PERFUSION"
127337.1	"GLAZIDIM 500 MG IM-IV BOLUS"
127346.1	"AKTON (EX OLCADIL-SEPAZON)"
127355.1	"NITRODERM TTS 10MG/24U"
127364.1	"NITRODERM TTS 5MG/24U"
127452.1	"CANESTENE GYN CLOTRIMAZOLE"
127461.1	"ALCAINE 0
127486.1	"HEXABRIX  320"
127495.1	"DIAZEPAM EG 10 MG"
127547.1	"ALBUMINE DILUENT"
127565.1	"BRONCHO-PECTORALIS CARBOCISTEINE"
127653.1	"MEDIAVEN 10 MG"
127696.1	"CAMCOLIT 400"
127705.1	"CAMCOLIT 250"
127845.1	"NIZORAL 20MG/G"
127881.1	"NATRIUMCHLORIDE 0.9%"
127897.1	"GLUCOSE 5%  B.BRAUN"
127915.1	"FELDENE 20 MG"
127924.1	"MINI-PLASCO NA CL 10 % B.BRAUN."
127933.1	"MINI-PLASCO NA CL 20 % B.BRAUN."
127967.1	"MINI-PLASCO NA CL 20 % B.BRAUN."
128021.1	"STOFILAN FORTE 4
128064.1	"BRUFFEN 600"
128082.1	"OMNIPAQUE 180 MG I/ML"
128091.1	"OMNIPAQUE 240 MG I/ML"
128107.1	"OMNIPAQUE 300 MG I/ML"
128116.1	"MICROPAQUE COLON 50"
128125.1	"FLAPULLE NA CL 0.9% B.BRAUN"
128134.1	"OMNIPAQUE 180 MG I/ML"
128152.1	"TROPICOL 0
128195.1	"PARLODEL 5 MG"
128231.1	"GLUCOSE 50% - 500 ML"
128301.1	"HYGROTON 50 EX HYGROTON MITIS 50"
128317.1	"NAPHCON FORTE"
128387.1	"LYSOMUCIL 200"
128457.1	"HOLOXAN"
128502.1	"PEDIAPHYLLIN"
128581.1	"BRAUNOL"
128624.1	"GLUCOSE 5 % B. BRAUN"
128633.1	"GLUCOSE 5% B.BRAUN"
128651.1	"DOXYTAB 200MG"
128667.1	"DOXYTAB 100MG"
128694.1	"CANESTENE GYN CLOTRIMAZOLE"
128703.1	"ERYTHROCINE"
129026.1	"VARILRIX (O.N. VARIRIX)                7"
129044.1	"OXAZEPAM EG 15 MG"
129053.1	"OXAZEPAM EG 50 MG"
129096.1	"TETRACAINE HCL 0
129157.1	"RYTMONORM 300 MG"
129166.1	"RYTMONORM 150 MG"
129193.1	"GLUCOSE 5% + NACL 0
129211.1	"GLUCOSE 5 %+ NACL 0
129227.1	"NACL 0.9 % B. BRAUN."
129236.1	"NATRIUMCHLORIDE 0.9%"
129245.1	"NACL 0.9 % B.BRAUN.*"
129254.1	"NITROLINGUAL PUMPSPRAY"
129333.1	"TOURISTIL                              M"
129342.1	"MINI PLASCO KCL 14
129351.1	"MINI PLASCO KCL 14
129403.1	"NEGABAN 1 G"
129421.1	"NEGABAN 2 G"
129543.1	"DIBERTIL"
129552.1	"DIBERTIL"
129561.1	"CLOZAN 5 MG"
129577.1	"CLOZAN 10 MG"
129762.1	"ASPEGIC 250"
129832.1	"MEDROL  32 MG"
129841.1	"LOCOID LIPOCREME 0
129927.1	"ROCEPHINE 1G IM"
129936.1	"ROCEPHINE 1G IV"
129945.1	"ROCEPHINE 2G PERFUSION IV"
134111.1	"ULTRAVIST 300"
134127.1	"ULTRAVIST 300"
134154.1	"BROMIDEM 6 MG (EX BROMAC)"
134181.1	"BROMIDEM 12 MG  (EX BROMAC)"
134215.1	"AMOXICILLINE EG 250 MG/ 5 ML"
134224.1	"AMOXICILLINE EG 500 MG"
134294.1	"LACTEOL 5 M"
134312.1	"HEPARINE NATRIUM B.BRAUN 25000 IE/5ML"
134346.1	"SIROXYL 1500 MG"
134373.1	"ATRONASE 0
134407.1	"VERMOX 500 MG"
134416.1	"IMOVANE 7
134425.1	"DYNATRA 50 MG"
134434.1	"BACTROBAN 2%"
134601.1	"SPORTFLEX 1%"
134617.1	"DEPONIT - 5"
134845.1	"PE-TAM 500 MG"
134854.1	"PE-TAM 250 MG"
134863.1	"PE-TAM 500 MG"
129963.1	"STEROFUNDIN B"
129981.1	"RENITEC"
129997.1	"RENITEC"
130006.1	"TORENTAL  400 (EX TRENTAL 400)"
130015.1	"STEROFUNDIN B"
130042.1	"STEROFRIN"
130051.1	"VIVOTIF"
130225.1	"HYDERGINE"
130277.1	"DOXYLETS 200"
130286.1	"TEGRETOL"
130295.1	"IMPROMEN DECANOAS"
130322.1	"DOXYLETS 100"
130331.1	"FARMORUBICINE 50"
130347.1	"FARMORUBICINE 10"
130365.1	"SUPP.GLYCERINE ADULTES"
130444.1	"STAURODORM 27
130532.1	"TELEBRIX 30 MEGLUMINE"
130611.1	"ROACCUTANE 10 MG"
130627.1	"ROACCUTANE 20 MG"
130654.1	"PROVERA"
130663.1	"PROVERA"
130672.1	"PROSTIN E2"
130681.1	"PROSTIN E2"
130724.1	"SPASVERIN"
130733.1	"EXACYL 1G/10ML"
130803.1	"DIPROLENE O.V."
130855.1	"LENDORMIN"
130916.1	"POLIO SABIN TRIVALENT (10-1-3)"
131171.1	"GASTRICALM EX MAGALDRATEL"
131302.1	"UNICAINE 0
131381.1	"MYK 1 (EX EXELDERM)"
131406.1	"BROMAZEPAM MYLAN 6 MG"
132334.1	"AZACTAM 2 G"
132352.1	"AZACTAM 1 G"
132386.1	"POLIBAR 97
132404.1	"TRACRIUM 50 MG/5 ML"
132413.1	"TRACRIUM 25 MG/2
132422.1	"CANESTENE DERM BIFONAZOLE 1%"
132431.1	"CANESTENE DERM BIFONAZOLE 1%"
132447.1	"CANESTENE DERM BIFONAZOLE 1%"
132456.1	"CANESTENE DERM BIFONAZOLE"
132492.1	"PROLOPA 250 200 MG/50 MG"
132501.1	"PERDOLAN 50 MG/ML"
132693.1	"URO-TAINER CHLORHEXIDINE 1/5000"
132833.1	"GLUCOSE 5% B.BRAUN"
132885.1	"TRINOVUM"
133007.1	"CREMICORT-H 1%"
133016.1	"AZACORTINE 0
133034.1	"GYNO-DAKTARIN 1200 MG"
